0.25691771507263184,0.011564493179321289,0.005011081695556641,0.504810094833374
0.3637986183166504,0.0024619102478027344,0.0004010200500488281,1.1746063232421875
0.34980177879333496,0.0021097660064697266,0.0004401206970214844,0.26551222801208496
0.21779870986938477,0.0030579566955566406,0.0008656978607177734,0.276839017868042
0.22389888763427734,0.00283050537109375,0.013372421264648438,0.2764158248901367
0.3596057891845703,0.0019683837890625,0.0003936290740966797,0.4520087242126465
0.31077003479003906,0.0027701854705810547,0.00691533088684082,1.1663901805877686
0.3643372058868408,0.0031108856201171875,0.0007688999176025391,0.7393417358398438
0.3421001434326172,0.0021669864654541016,0.00034928321838378906,0.15848016738891602
0.37621331214904785,0.00924992561340332,0.0014889240264892578,1.2992932796478271
0.34079551696777344,0.005252838134765625,0.001678466796875,0.4403872489929199
0.30606651306152344,0.002405405044555664,0.0003752708435058594,0.14478778839111328
0.29215502738952637,0.004040956497192383,0.0008642673492431641,0.7962691783905029
0.3634073734283447,0.01632404327392578,0.0012793540954589844,1.1133673191070557
0.3500523567199707,0.005575895309448242,0.00031757354736328125,0.34586286544799805
0.0686180591583252,0.0015110969543457031,0.0019812583923339844,1.1082439422607422
0.07378911972045898,0.004906892776489258,0.0006883144378662109,1.0894534587860107
0.1130213737487793,0.000751495361328125,0.00024199485778808594,0.3516850471496582
0.0859525203704834,0.0021424293518066406,0.000759124755859375,0.7544324398040771
0.08440732955932617,0.0010898113250732422,0.0005686283111572266,0.7168495655059814
0.08745336532592773,0.0009036064147949219,0.00023698806762695312,0.23425912857055664
0.14589476585388184,0.0010738372802734375,0.0019507408142089844,0.8264143466949463
0.07460641860961914,0.0011239051818847656,0.0005190372467041016,0.8419005870819092
0.1408529281616211,0.00668025016784668,0.00023365020751953125,0.1709764003753662
0.0818934440612793,0.0024309158325195312,0.000614166259765625,0.5342082977294922
0.1065673828125,0.001631021499633789,0.0005946159362792969,0.6096692085266113
0.10431742668151855,0.0008718967437744141,0.0002384185791015625,0.07250666618347168
0.16944265365600586,0.0011925697326660156,0.0005071163177490234,0.2638375759124756
0.11212730407714844,0.0010678768157958984,0.0005750656127929688,0.3705451488494873
0.06113600730895996,0.0005261898040771484,0.00013256072998046875,0.062273263931274414
