0.17552614212036133,0.0032401084899902344,0.1321582794189453
0.14560461044311523,0.002009153366088867,0.21308588981628418
0.3407578468322754,0.001188516616821289,0.08484816551208496
0.3890066146850586,0.0017404556274414062,0.19696497917175293
0.3845694065093994,0.0039751529693603516,0.26238250732421875
0.11829805374145508,0.000885009765625,0.12336611747741699
0.35371851921081543,0.001596212387084961,0.2785811424255371
0.32802748680114746,0.0041010379791259766,0.25447607040405273
0.17298436164855957,0.0011484622955322266,0.18670272827148438
0.09223771095275879,0.0021657943725585938,0.08075094223022461
0.2265176773071289,0.0014646053314208984,0.2789778709411621
0.34653306007385254,0.0011472702026367188,0.10378289222717285
0.23624157905578613,0.0019216537475585938,0.1765298843383789
0.3325321674346924,0.0015230178833007812,0.12192416191101074
0.405193567276001,0.002180814743041992,0.08255624771118164
0.19170761108398438,0.0024623870849609375,0.2843592166900635
0.2465064525604248,0.002281665802001953,0.2527039051055908
0.3438222408294678,0.0010828971862792969,0.1344442367553711
0.20272302627563477,0.002369403839111328,0.22747159004211426
0.35616254806518555,0.0018053054809570312,0.22082138061523438
0.11265230178833008,0.0006499290466308594,0.0761270523071289
0.22829031944274902,0.002390623092651367,0.1253056526184082
0.2239217758178711,0.002496957778930664,0.31912994384765625
0.3030989170074463,0.0008764266967773438,0.11348819732666016
0.1578829288482666,0.002440214157104492,0.20113492012023926
0.4842824935913086,0.00154876708984375,0.2300586700439453
0.3643202781677246,0.0008285045623779297,0.167036771774292
0.330413818359375,0.0016846656799316406,0.2148892879486084
0.23119902610778809,0.0021276473999023438,0.1813490390777588
0.38045358657836914,0.002126455307006836,0.1479649543762207
0.2609083652496338,0.0022895336151123047,0.05980491638183594
0.3088235855102539,0.0016696453094482422,0.1532893180847168
0.43045520782470703,0.000978708267211914,0.050234317779541016
0.41260433197021484,0.001974821090698242,0.16420650482177734
0.30005717277526855,0.002269744873046875,0.24447345733642578
0.26490020751953125,0.0010745525360107422,0.0887761116027832
0.2648434638977051,0.0016219615936279297,0.20096254348754883
0.14817357063293457,0.003403186798095703,0.24918699264526367
0.2940859794616699,0.0009951591491699219,0.09562420845031738
0.2324538230895996,0.0024628639221191406,0.2664809226989746
0.1347670555114746,0.0033702850341796875,0.2149219512939453
0.29860401153564453,0.0010395050048828125,0.08184576034545898
0.2701432704925537,0.0016064643859863281,0.29681944847106934
0.4015696048736572,0.0013730525970458984,0.19736456871032715
0.1294546127319336,0.0012125968933105469,0.11420702934265137
0.21488714218139648,0.0031032562255859375,0.2613184452056885
0.29964423179626465,0.0022306442260742188,0.10942840576171875
0.32260775566101074,0.000982046127319336,0.10482478141784668
0.28939390182495117,0.0014982223510742188,0.14678072929382324
0.23746871948242188,0.0019304752349853516,0.1430809497833252
0.36008763313293457,0.0026731491088867188,0.10215497016906738
0.32433557510375977,0.0016717910766601562,0.24335980415344238
0.29202961921691895,0.0016312599182128906,0.1643836498260498
0.34720301628112793,0.000858306884765625,0.09690976142883301
0.21921467781066895,0.001962900161743164,0.14450502395629883
0.2605459690093994,0.002183198928833008,0.1319255828857422
0.08138084411621094,0.0008471012115478516,0.1663975715637207
0.17900800704956055,0.0020322799682617188,0.239898681640625
0.2539346218109131,0.0016202926635742188,0.2892646789550781
0.16095471382141113,0.0013675689697265625,0.1388401985168457
0.36217403411865234,0.0018000602722167969,0.2174379825592041
0.16683578491210938,0.002028942108154297,0.21930551528930664
0.4116356372833252,0.0010020732879638672,0.07780694961547852
0.1627514362335205,0.0016436576843261719,0.1935114860534668
0.15935468673706055,0.0020284652709960938,0.19952917098999023
0.21869492530822754,0.001146554946899414,0.07672357559204102
